# nombre_artista;nombre_album;nombre_cancion;popularidad;duracion_ms;track_id
george ezra;Green Green Grass;Green Green Grass;77;167613;3rk4aJ0vAj3cFUIQEeASkT
george ezra;Gold Rush Kid;Green Green Grass;75;167613;4N5s8lPTsjI9EGP7K4SXzB
george ezra;Staying at Tamara's;Hold My Girl;74;211763;42bbDWZ8WmXTH7PkYAlGLu
george ezra;Staying at Tamara's;Paradise;69;222044;38zwkK6TtTjIW9tpYBfZ3D
george ezra;Wanted on Voyage (Expanded Edition);Blame It on Me;68;196400;2vzMWO0T008m86yDnXwkII
george ezra;Wanted on Voyage (Expanded Edition);Barcelona;67;188960;3ieLey98V9mIIh3W9gBlPF
kane brown;Different Man;Thank God;78;174560;1brnLTvarI9D1hLP6z2Ar8
kane brown;Be Like That (feat. Swae Lee & Khalid);Be Like That - feat. Swae Lee & Khalid;75;191406;5f1joOtoMeyppIcJGZQvqJ
kane brown;Kane Brown (Deluxe Edition);Heaven;73;179506;1HXy5I3HTWq8OvxCn0z7G7
kane brown;Memory;Memory;72;153337;34chhNX59Wo9HMFCsI3K8Y
kane brown;Kane Brown;What Ifs (feat. Lauren Alaina);72;188253;7zVCrzzEJU7u24sbJPXA5W
kane brown;Grand;Grand;70;178973;4WZ3liyYz5ZzDcL4ibAuOi
sleepy hallow;Still Sleep?;2055;81;123986;4XvcHTUfIlWfyJTRG0aqlo
sleepy hallow;Die Young (feat. 347aidan);Die Young (feat. 347aidan);81;148816;6EbVuwU7EnKeF2hdpViXCH
sleepy hallow;2 Mins of Pain (feat. Alborosie);2 Mins of Pain (feat. Alborosie);74;136695;2NVXBBbO4xGO851zrMfCFi
sleepy hallow;2055;2055;73;123986;0mG6igzxbH55XRyq3ygEh8
sleepy hallow;Sleepy Hallow Presents: Sleepy For President;Deep End Freestyle;67;115200;2AlYncTpVHKwHb55F9lF6O
sleepy hallow;Deep End Freestyle;Deep End Freestyle;64;115200;4zTPYAf5scZdp0LnwPPeWK
aespa;Girls - The 2nd Mini Album;Girls;78;240440;2WTHLEVjfefbGoW7F3dXIg
aespa;Next Level;Next Level;74;221573;2zrhoHlFKxFTRF5aMyxMoQ
aespa;Savage - The 1st Mini Album;Savage;74;238143;3dbLT62Cvs46Ju7a8gpr36
aespa;Illusion;Illusion;74;195053;5uFqjHOo3Sh0bVPCKf3DdH
aespa;Girls - The 2nd Mini Album;Illusion;72;195053;396FqjKmViUZ92Wmm4rx3i
aespa;Black Mamba;Black Mamba;70;174933;1t2qYCAjUAoGfeFeoBlK51
aespa;Life's Too Short;Life's Too Short (English Version);70;178133;2mgzUVvDpb1zMSB4glLQ6T
stray kids;MAXIDENT;CASE 143;82;191964;3O8G8eVrhfXTGttyQ1xVuq
stray kids;ODDINARY;MANIAC;80;182757;63irPUP3xB74fHdw1Aw9zR
stray kids;MAXIDENT;TASTE (Lee Know, Hyunjin, Felix);77;216120;05ib88vsMeLfwlAfrZyz99
stray kids;NOEASY;Thunderous;76;183266;0nwTMzpatarzvLvtwwzdCt
stray kids;GO LIVE;God’s Menu;76;167922;4XPXrcpyNr30Km6aPiflJy
stray kids;MAXIDENT;3RACHA (Bang Chan, Changbin, HAN);75;208573;6T4o4xEh61CpgM9v4jG5DJ
stray kids;NOEASY;Red Lights (Bang Chan, Hyunjin);74;189906;0LatE4S9UtCDwIdGQsFFKL
stray kids;MAXIDENT;CHILL;74;195146;1HshHZrFIF5MRXWCZntOPr
stray kids;ODDINARY;Charmer;74;188573;4QDpsNBlllaLGj8zbF2EE0
stray kids;MAXIDENT;Give Me Your TMI;74;198173;7CQhZA3qNDZBoTKWqjD7gR
stray kids;Street Man Fighter Original Vol.4 (Crew Songs);HEYDAY (Prod. Czaer);74;144773;35sE2Ehvd1GzBzAIC0zFIu
stray kids;IN LIFE;Back Door;73;189286;0XuepwFJUcKN8T5zTqoP0F
stray kids;MAXIDENT;SUPER BOARD;73;185960;078fJxqEUz0LvbHSM6AoXJ
stray kids;MAXIDENT;Can't Stop (Seungmin, I.N);73;209666;33vfE5bxDMHpOFHMSgxehR
stray kids;CIRCUS;CIRCUS;73;194440;2uw2ftfyS4yJLWiTtbxasE
stray kids;ODDINARY;VENOM;71;194840;4b3rGL8LDSkbARUUA20136
stray kids;MAXIDENT;CIRCUS (Korean Ver.);70;194400;3JeLa5o0NxQjQHhVYaTLV0
stray kids;Mixtape : Time Out;Mixtape : Time Out;70;175293;0OCDOcvQvozjsivREMojzx
stray kids;NOEASY;DOMINO;70;198720;6Ib6RkvLBMD85bov85apSL
stray kids;Christmas EveL;Christmas EveL;67;178529;5npCUsfrlhdyjxyCa32maW
stray kids;Clé 1 : MIROH;MIROH;66;207617;2sFWzfV3kqAwXEWM9BjzwH
stray kids;ODDINARY;Lonely St.;66;164853;2xo84jGkxFPrZmmBtS3Pkd
crazy town;The Gift Of Game;Butterfly;73;216733;4BggEwLhGfrbrl7JBhC8EC
los retros;Someone To Spend Time With;Someone To Spend Time With;73;173953;6SE4JAo7T8C7XkFka5bbga
traveling wilburys;The Traveling Wilburys, Vol. 1;End Of The Line;73;209520;4HA2jo7wkMdN1lmLO6ryzE
sabrina carpenter;Singular Act II;Looking at Me;73;181120;59tskctgqUmjCWAwhzYAFm
kx5;Escape (feat. Hayla);Escape (feat. Hayla);73;240445;10oKSzRcwbZsog2uq2gb4b
punctual;Do It All Again;Do It All Again;73;137419;6BwPstqf4RoRMbDidFWNxE
olivia o'brien;hate u love u;hate u love u;75;175466;6ATgDc6e4sPn84hvJsAmPt
olivia o'brien;Complicated;Complicated;71;189000;0jllH0usRFD4LJkJnGK9Lf
edward sharpe & the magnetic zeros;Up From Below;Home;73;306320;0cBPuDA3xUjR4Vh9o7CKy8
tech n9ne;ASIN9NE;Face Off;73;219802;6M47gaKejso9772SKTa3yH
mxmtoon;the masquerade;prom dress;73;197933;2xCGBWfzTe8l2kvHpgvB6M
mad tsai;killer queen;killer queen;73;178888;0qo1JukfClmpHnUOJxpFXi
the xx;xx;Intro;73;127920;2usrT8QIbIk9y0NEtQwS4j
beabadoobee;Beatopia;the perfect pair;77;177533;41P6Tnd8KIHqON0QIydx6a
beabadoobee;Patched Up;Tired;73;199514;6F5mZpEEjhsAW8UEqbIpz1
beabadoobee;Coffee;Coffee;69;126824;429NtPmr12aypzFH3FkN9l
sir chloe;Party Favors;Michelle;73;214087;3bTzAFtvHyDWJcIyTQijGO
phantogram;Voices;Black Out Days;77;227160;2IWtloZYQDcP8Ashwx8QEF
phantogram;Black Out Days (Future Islands Remix);Black Out Days - Future Islands Remix;76;248346;3kxkjirben9RVm9NqYa6rm
phantogram;Black Out Days [Future Islands Remix (Slowed)];Black Out Days - Future Islands Remix (Slowed);66;214394;5tRnzF4v2KL72QQdCjopyt
chanyeol;Guardian (Original Television Soundtrack), Pt. 1;Stay With Me;73;192441;1HYzRuWjmS9LXCkdVHi25K
jessi;ZOOM;ZOOM;78;174840;4IaxDf2FixiQXq0mW7key9
jessi;NUNA;NUNU NANA;68;195836;2cUzIBGMvx2BZ2Q1fzjdl1
k/da;ALL OUT;VILLAIN;74;199125;3QSjVPObHxuAJc3E5nrjRn
k/da;POP/STARS;POP/STARS;73;191100;5sbooPcNgIE22DwO0VNGUJ
k/da;MORE;MORE;72;217088;6juLaduD4STCUDWT0AYun4
danileigh;Easy (Remix);Easy;73;186586;4CMrdHWqic0usIZfTrKoI3
jawsh 685;Savage Love (Laxed - Siren Beat) [BTS Remix];Savage Love (Laxed – Siren Beat) [BTS Remix];73;184905;4TgxFMOn5yoESW6zCidCXL
starset;Transmissions (Deluxe Version);My Demons;73;288036;3Xfg7AegXaDLoD5GOUMf2e
lil god dan;MARCELINE;MARCELINE;73;155054;17zEBtrjKKa2hwk9CxWIkX
sezairi;It's You;It's You;73;251440;7rdnB5DAyPbaj51TCQRcqW
rag'n'bone man;Human (Deluxe);Human;78;200186;58zsLZPvfflaiIbNWoA22O
rag'n'bone man;Human (Deluxe);Skin;68;239626;6y2Kaz9QI01XBKJ8mTb7Pf
ginuwine;R&B: From Doo-Wop To Hip-Hop;Pony;73;251733;6mz1fBdKATx6qP4oP1I65G
system of a down;Toxicity;Chop Suey!;83;210240;2DlHlPMa4M17kufBvI2lEN
system of a down;Toxicity;Toxicity;81;218933;0snQkGI5qnAmohLE7jTsTn
system of a down;Toxicity;Aerials;77;235053;4e9eGQYsOiBcftrWXwsVco
system of a down;Mezmerize;B.Y.O.B.;77;255466;0EYOdF5FCkgOJJla8DI2Md
system of a down;Hypnotize;Lonely Day;75;167906;1VNWaY3uNfoeWqb5U8x2QX
system of a down;System Of A Down;Sugar;73;153800;31RTFPrB7wmYBhlkM2ILXG
system of a down;Mezmerize;Violent Pornography;70;211333;249Z7XT6mf8B2zuI0RaeS0
system of a down;Hypnotize;Hypnotize;69;189440;6oO7WMjD6kEvCITLbVj0mu
system of a down;Mezmerize;Radio/Video;68;249226;41pOIT2t1rvr2Trg1HQChZ
system of a down;System Of A Down;Spiders;68;215440;4vAHXnJ5YWLq5hbIVzZS1h
system of a down;Toxicity;ATWA;67;176200;6gCVA6ja6g0foIsWv0RuSZ
system of a down;Hypnotize;Vicinity Of Obscenity;65;171800;5uMTA9SIe0sE4dnHHSHaYz
loud luxury;Body;Body;75;163216;21RzyxY3EFaxVy6K4RqaU9
loud luxury;These Nights;These Nights;70;132417;1GL7vwDnPqCnJ2xGNxNLwG
ashe;Moral of the Story;Moral of the Story;76;201083;2nC3QhMI9reBIOWutbU3Tj
ashe;Ashlyn;Moral of the Story;76;201016;69HzZ3ti9DLwb0GdWCGYSo
ashe;Ashlyn;Moral of the Story (feat. Niall Horan) - Bonus Track;74;198515;5v6qYImm5k36GHlFxdEZyv
ashe;Ashlyn;Till Forever Falls Apart;73;222926;4x5YzxjrF9wvIIXJV7TveC
ashe;Till Forever Falls Apart;Till Forever Falls Apart;69;222860;2769RhOZs0ezRncRW1vryp
ashe;Moral of the Story (feat. Niall Horan);Moral of the Story (feat. Niall Horan);67;198515;2NWVdwbd2hPIzC2lyf4y63
american authors;Oh, What A Life;Best Day Of My Life;79;194240;5Hroj5K7vLpIG4FNCRIjbP
american authors;What We Live For;I'm Born To Run;66;206920;6zDs6zI94L761vd0cVScTT
zico;Street Man Fighter Original Vol.3 (Mission by Rank);New thing (Prod. ZICO) (Feat. Homies);78;147426;5mdWIwsJAzR97ShGkt8gcR
zico;Any song;Any song;67;227226;1iIhGHzzrzqQfuNkFI2qAn
natti natasha;Mayor Que Usted;Mayor Que Usted;81;233519;7d7aPD2oxuzjhOZnu4Dj23
natti natasha;Criminal;Criminal;75;232549;6Za3190Sbw39BBC77WSS1C
natti natasha;Ram Pam Pam;Ram Pam Pam;69;200785;4DHDIdeayp8xvlyg22wREO
natti natasha;NATTIVIDAD;Ram Pam Pam;65;200706;730gfBUwEpyruhbSvDuytR
the script;#3 Deluxe Version;Hall of Fame (feat. will.i.am);80;202533;7wMq5n8mYSKlQIGECKUgTX
the script;No Sound Without Silence;Superheroes;75;245466;37sINbJZcFdHFAsVNsPq1i
the script;The Script;The Man Who Can't Be Moved;75;241373;3nqqDo8CcCLke3ZoTgiOKf
the script;#3 Deluxe Version;Hall of Fame;60;201093;0FB5ILDICqwK6xj7W1RP9u
twice;BETWEEN 1&2;Talk that Talk;86;177466;0RDqNCRBGrSegk16Avfzuq
twice;Formula of Love: O+T=<3;The Feels;78;198053;308Ir17KlNdlrbVLHWhlLe
twice;Eyes Wide Open;I CAN'T STOP ME;76;205493;37ZtpRBkHcaq6hHy0X98zn
twice;FANCY YOU;FANCY;76;213880;2qQpFbqqkLOGySgNK8wBXt
twice;Summer Nights;What is Love;75;208240;3zhbXKFjUDw40pTYyCgt1Y
twice;CRY FOR ME;CRY FOR ME;73;204167;2xtP8RNbo2BEMzLX7tK7aq
twice;BETWEEN 1&2;Basics;73;176973;63mL1DdcSFfxVJ9XGnSRQz
twice;Taste of Love;Alcohol-Free;72;210573;0BTaaKT4RMbs5M73tOHX5Y
twice;Feel Special;Feel Special;72;206866;3Hz3tTQwOdM6XkA0ALB2G9
twice;BETWEEN 1&2;Queen of Hearts;72;186946;3sOEVB8DirQtZc0qhw8lJc
twice;Formula of Love: O+T=<3;SCIENTIST;71;194600;0BJMgVrnWIvgYsjq8KaPeh
twice;Summer Nights;Dance The Night Away;69;180800;4DYIDSMIB5y2UmZFv9fxeX
twice;YES or YES;YES or YES;69;237680;26OVhEqFDQH0Ij77QtmGP9
twice;MORE & MORE;MORE & MORE;68;199653;3omvXShuRPM3zbDpWYqf5g
twice;Twicecoaster: Lane 1;TT;68;212986;60jFaQV7Z4boGC4ob5B5c6
twice;Twicetagram;Likey;68;207813;0IEVKWduAaMcZepZQVr80T
twice;Page Two;CHEER UP;66;208853;7lB4rxNVc7vm33ZSZXVRAQ
2pac;Greatest Hits;Hit 'Em Up - Single Version;81;312626;0Z2J91b2iTGLVTZC4fKgxf
2pac;All Eyez On Me;Ambitionz Az A Ridah;79;278386;5g9lS8deSIxItFBmZRC4vN
2pac;Greatest Hits;California Love - Original Version;79;284906;3ia3dJETSOllPsv3LJkE35
2pac;All Eyez On Me;All Eyez On Me (ft. Big Syke);77;307773;4VQNCzfZ3MdHEwwErNXpBo
2pac;R U Still Down? [Remember Me];Do For Love;75;281600;4AE7Lj39VnSZNOmGH2iZaq
2pac;Greatest Hits;Changes;73;268826;1ofhfV90EnYhEr7Un2fWiv
2pac;Me Against The World;Dear Mama;72;280000;6tDxrq4FxEL2q15y37tXT9
2pac;Strictly 4 My N.I.G.G.A.Z...;Keep Ya Head Up;71;262506;0XRbYXQUymj9SJkrr8YK5B
2pac;All Eyez On Me;Can't C Me;70;330760;7rUchbZxrhF29Q0vYjKEU0
2pac;Loyal To The Game;Ghetto Gospel;69;238053;7jLbTp3qZzah9kMIdW8e5M
2pac;All Eyez On Me;2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg);69;246533;6LwrEZNkvFTOypNwSLjuaJ
2pac;All Eyez On Me;Only God Can Judge Me (ft. Rappin' 4-Tay);68;296906;7sKt5Y2zJpYw78iAxndB8y
2pac;Greatest Hits;Hail Mary;67;312373;2zoobJFEB9h15fjYjRd6oP
2pac;Until The End Of Time;Lil' Homies;64;223973;6vBMMa2erexusV4XrgXea9
the clash;Combat Rock (Remastered);Should I Stay or Should I Go - Remastered;80;188986;39shmbIHICJ2Wxnk1fPSdz
the clash;London Calling (Remastered);London Calling - Remastered;72;200480;5jzma6gCzYtKB1DbEwFZKH
the clash;Stranger Things (Soundtrack from the Netflix Original Series);Should I Stay or Should I Go - Remastered;65;186093;6SjbzGo7arjfM5cXpXhc5B
bob marley & the wailers;Exodus;Three Little Birds;78;180266;75FYqcxt1YEAtqDLrOeIJn
bob marley & the wailers;Uprising;Could You Be Loved;78;237000;5O4erNlJ74PIF6kGol1ZrC
bob marley & the wailers;Kaya;Is This Love;76;232200;6JRLFiX9NJSoRRKxowlBYr
bob marley & the wailers;Exodus;Jamming;74;211000;5LyfiK6iXEIBNEtcaGKohl
bob marley & the wailers;Confrontation;Buffalo Soldier;72;255840;7BfW1eoDh27W69nxsmRicb
bob marley & the wailers;Exodus;One Love / People Get Ready - Medley;71;172933;6SR0dDuXH2vtgBfMLrivKV
bob marley & the wailers;Uprising;Redemption Song;70;233560;26PwuMotZqcczKLHi4Htz3
bob marley & the wailers;Natty Dread;No Woman No Cry;59;226240;3PQLYVskjUeRmRIfECsL0X
itzy;CHECKMATE;SNEAKERS;78;179453;2WoluqyWzsgRmFCeHeGlnm
itzy;CRAZY IN LOVE;LOCO;76;191462;56Yxkm62GtEpnPyG7TvwLY
itzy;IT'z ME;WANNABE;74;191242;4pspYVQGFHLPEFgQPD1J7e
itzy;GUESS WHO;In the morning;72;172373;1Wcr8zrKqbUX0zwN8Dbr16
itzy;Not Shy;Not Shy;70;177728;1ehags7lQMM1qX94VJkoaf
itzy;IT'z Different;DALLA DALLA;68;199873;38rUIlTX93Aoif3WcY1wv6
itzy;GUESS WHO;SHOOT!;67;139213;2xeaHUnzzT5Kc974OQt1kA
empire of the sun;Walking On A Dream (10th Anniversary Edition);Walking On A Dream;79;198440;5r5cp9IpziiIsR6b93vcnQ
empire of the sun;Ice On The Dune;Alive;65;204546;2O9O26335YYVckmRgPKY3s
tinashe;Aquarius;2 On (feat. ScHoolboy Q);72;227000;3jVtllWS5CFFWLQng8sKsr
tenille arts;Love, Heartbreak, & Everything in Between;Somebody Like That;72;198208;3hboOw4dS0aXGuP0fyyvbC
mohombi;MoveMeant (International);Bumpy Ride;72;224720;71R6zJsrF3ffc3TBFHfivX
roberta flack;Killing Me Softly;Killing Me Softly With His Song;72;286920;3gsCAGsWr6pUm1Vy7CPPob
patrick hernandez;Born to Be Alive (The Original);Born to Be Alive - The Original;72;188133;3XIEWK1V9n25PS9Vb6axj5
the pointer sisters;So Excited! (Expanded Edition);I'm So Excited;72;230640;1ot6jEe4w4hYnsOPjd3xKQ
madison beer;Reckless;Reckless;80;203384;5ajjAnNRh8bxFvaVHzpPjh
madison beer;Showed Me (How I Fell In Love With You);Showed Me (How I Fell In Love With You);69;195845;5Kq2GzvM6XE8zN4RAKKLSf
madison beer;Life Support;Good In Goodbye;67;141949;4y3g40TWe7fCWCayJZuGvw
vianney;Call on me (feat. Ed Sheeran);Call on me (feat. Ed Sheeran);72;200706;2RO4aPByijQUqBZhYm1apz
mr. president;We See The Same Sun;Coco Jamboo;72;218733;5fRvePkRGdpn2nKacG7I6d
trapt;Trapt;Headstrong;72;285569;1AEYT6VxrxXPMoQUxsY0E4
ram jam;Ram Jam;Black Betty;72;238973;6kooDsorCpWVMGc994XjWN
quiet riot;Metal Health;Cum on Feel the Noize;72;290960;3vV3cr2TpPqFk07zxYUbla
lum!x;Monster;Monster;72;154226;0YU17F0BlVXvmx5ytsR43w
king princess;1950;1950;72;225133;0CZ8lquoTX2Dkg7Ak2inwA
carolesdaughter;Violent;Violent;72;135877;7CFfqRW50ffULvBv7lfIIg
rosé;R;Gone;72;207163;2ayIgfvWo3SfYP2pVOr4pC
rosé;R;On The Ground;72;168085;2xgACMNtJ5YktyvOC83SPO
shaun;Way Back Home (feat. Conor Maynard) [Sam Feldt Edit];Way Back Home (feat. Conor Maynard) - Sam Feldt Edit;73;192452;1ZLrDPgR7mvuTco3rQK8Pk
shaun;Take;Way Back Home;71;214136;3NxuezMdSLgt4OwHzBoUhL
(g)i-dle;I NEVER DIE;TOMBOY;80;174386;0IGUXY4JbK18bu9oD4mPIm
(g)i-dle;I trust;Oh my god;70;195866;2DmRXiyn03tOqKgEJXlaiJ
(g)i-dle;I burn;HWAA;66;197320;5FiXhM80sP4yg6tEnHkZZn
stayc;WE NEED LOVE;BEAUTIFUL MONSTER;74;180000;56s2s5e8WuBsWVKnmz6J9L
stayc;YOUNG-LUV.COM;RUN2U;73;213426;3gFcGnU4kTdMYLXDjH1TK8
stayc;STEREOTYPE;STEREOTYPE;71;191695;2bZIDMpzVooosmPHn0tHnd
stayc;STAYDOM;ASAP;70;194080;5BXr7hYZQOeRttkeWYTq5S
fmk;Prende la Cámara RMX;Prende la Cámara RMX;72;212629;5A1vGSsqw0UQCBxHOyPOjG
the dresden dolls;Yes, Virginia;My Alcoholic Friends;72;167680;2gvmxusSOe3vNjNDjQWaso
mitraz;Akhiyaan;Akhiyaan;74;191868;2l3dFxtoSMgMQVyRIUHjpz
mitraz;Junoon;Junoon;70;191111;4roFMBSQp7W4fYVxKMmhA5
sanam;Universally SANAM;Gulabi Aankhen;72;197759;1ccZZf0IQi5y0bHMl2aGDF
sheff g;One and Only;Weight On Me;73;157619;6A4hgJdwriera4WSUl4moW
sheff g;One and Only;No Suburban, Pt. 2;71;153561;3VayB5gLZGODx8b7RO1y5f
macy gray;On How Life Is;I Try;72;239440;5TAf4lnZCZTLlZHNZMLFLi
roxette;It Must Have Been Love;It Must Have Been Love - From the Film "Pretty Woman";78;258786;6kvoHl80mfCVTv7XnZkjQn
roxette;Look Sharp! (Extended Version);Listen To Your Heart;73;328093;5JvsxPAHsGxwNq4xto2HtM
roxette;Look Sharp! (Extended Version);The Look;70;237320;2oWMI54r0qT4N8Xb4C76vq
roxette;Joyride (Extended Version);Spending My Time;67;275666;2OHym1q6nzgtT75UCNjjro
maren morris;GIRL;The Bones;75;197293;7yFhA2fUsL2oIMWlw5DaHQ
maren morris;The Bones (with Hozier);The Bones - with Hozier;71;197298;1yTTMcUhL7rtz08Dsgb7Qb
maren morris;HERO (Deluxe Edition);My Church;69;197930;1LM5zQv5pBKPyO7rm7Uz6U
seventeen;SEVENTEEN 4th Album 'Face the Sun';HOT;80;197586;6I2tqFhk8tq69iursYxuxd
seventeen;SEVENTEEN 4th Album Repackage 'SECTOR 17';_WORLD;78;178453;3QwiidVHfeE9y5jl4n2MTC
seventeen;SEVENTEEN 4th Album Repackage 'SECTOR 17';CHEERS;76;181466;1pdFdv8R6ezIAUUNkn785b
seventeen;SEVENTEEN 9th Mini Album 'Attacca';Rock with you;75;180360;6LnEoRQKMcaFTR5UvaKuBy
seventeen;Love&Letter repackage album;VERY NICE;73;192092;1Rrj7KyS2R6SP9CQMDJW1w
seventeen;SEVENTEEN 4th Mini Album ‘Al1’;Don't Wanna Cry;71;203426;6Upu6yjkdi0DVI8E3IBZEU
seventeen;Darl+ing;Darl+ing;70;176546;6vo0dV9t7PCQZKsLFwVwZ5
seventeen;SEVENTEEN 4th Album 'Face the Sun';Darl+ing;70;176560;2j1Es5qEl4pD8GEe2WsYgP
seventeen;Heng:garæ;Left & Right;70;201773;5QGooKayQPVZMUDc8Qt3Dm
seventeen;SEVENTEEN 8th Mini Album 'Your Choice';Ready to love;70;186760;2FymmKBuog0loCuNXMwQID
seventeen;SEVENTEEN 4th Album 'Face the Sun';DON QUIXOTE;68;172360;7BiEgR5r0yMmFoWC9kOTGf
seventeen;SEVENTEEN 4th Album Repackage 'SECTOR 17';Circles;67;239613;6rurduYegrf5XSZrphuyF2
seventeen;SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2);CLAP;67;167797;19t5GSN3XsLB7UOsZD8Fwv
seventeen;SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN';Home;65;203731;5TyCTVsBsHeeutZcU2uP5s
dermot kennedy;Better Days;Better Days;74;198221;48USW4aYqrylYWJmFPbC8A
dermot kennedy;Songs of Sonder;Innocence and Sadness;72;252657;1oZqKv594G6ojGvDhEFsDw
dermot kennedy;Songs of Sonder;Kiss Me;68;229436;2hFDO1f9t96wZZdQnn5ejI
eagles;Hotel California (2013 Remaster);Hotel California - 2013 Remaster;84;391376;40riOy7x9W7GXjyGp4pjAv
eagles;Eagles (2013 Remaster);Take It Easy - 2013 Remaster;77;211577;4yugZvBYaoREkJKtbG08Qr
eagles;Hotel California (2013 Remaster);Life in the Fast Lane - 2013 Remaster;72;286219;6gXrEUzibufX9xYPk3HD5p
eagles;One of These Nights (2013 Remaster);One of These Nights - 2013 Remaster;71;291685;608xszaAxVh4m7NcKJiAbF
eagles;Desperado (2013 Remaster);Desperado - 2013 Remaster;68;213712;2TjnCxxQRYn56Ye8gkUKiW
eagles;Hotel California (2013 Remaster);New Kid in Town - 2013 Remaster;67;304925;6Zyz8lsnMFpIrCTuvGurCB
eagles;Hell Freezes Over (Remaster 2018);Love Will Keep Us Alive;66;243453;7bJSiwLFnhoO7g83bWkCtA
eagles;Hell Freezes Over (Remaster 2018);Hotel California - Live On MTV, 1994;65;432040;2GpBrAoCwt48fxjgjlzMd4
milky chance;Sadnecessary;Stolen Dance;80;313684;34xGLuxM0rkxhCVyMSqwJO
milky chance;Synchronize;Synchronize;73;164576;6Ql7rNuoP90aIdgwQkPYBP
milky chance;Sadnecessary;Down By The River;66;241052;5itF66zYn38tEXTAvFPqIk
milky chance;Sadnecessary;Flashed Junk Mind;66;262000;2D85QAziPXN1KMIW50NPpl
survivor;Rocky IV;Eye of the Tiger;77;245640;2KH16WveTQWT6KOG9Rg6e2
survivor;Eye Of The Tiger;Eye of the Tiger;75;243773;2HHtWyy5CgaQbC7XSoOb0e
survivor;Survivor Greatest Hits;Burning Heart - From "Rocky IV" Soundtrack;68;230106;2VN7uPrbryJ7nE2MXX3f9a
survivor;Rocky IV;Burning Heart - From "Rocky IV" Soundtrack;65;230720;2avaSeKHI5l4sLruVfLdi2
weathers;Happy Pills;Happy Pills;71;203080;3zjjzKg16tczCMwckGKGuH
black veil brides;Wretched and Divine: The Story Of The Wild Ones;In The End;71;228280;1RTYixE1DD3g3upEpmCJpa
the struts;Everybody Wants;Could Have Been Me;71;187653;3IyCL4Em1GOpNGDf451Hg1
mountain;Climbing!;Mississippi Queen;71;151293;4vO9dmzNRqDhFY3jD1a3P7
jbee;Next Up - S4-E2;Next Up - S4-E2, Pt. 1;77;120839;5wwPdWKbDEiybmWkZqsGGn
jbee;4am;4am;75;193714;3jTWd38NseaNnSuIK2Ybsp
jbee;Talking Stage;Talking Stage;66;177464;3Kim4tV3HTnpaELmIh56lI
jbee;24's;24's;66;166027;6pe4kkc27IKSkubhLY7a5C
grizzly bear;Veckatimest;Two Weeks;71;243160;0iTpQYzJnYgh7kIxyq8A2O
lonestar;Lonely Grill;Amazed;71;240866;6qc34bnVOyqGDPni8H5W0U
the chicks;Fly;Cowboy Take Me Away;71;287266;3rXCZRMiMZp0feGcYXpwYX
bob seger;Stranger In Town;Old Time Rock & Roll;74;194146;5EOoMWIB9iK4ZpcSex9Ec7
bob seger;Night Moves;Night Moves;72;324422;6UBjSnyP1O5W5ndJoO9vUk
bob seger;Against The Wind;Against The Wind;67;333720;1SWmFiFSIBoDbQJjNKC7SR
brooks & dunn;#1s ... and then some;Boot Scootin' Boogie;71;198226;7Fq9RwQxSn3kW85PrDUf0M
jony;Список твоих мыслей;Love Your Voice;71;150329;4hyVrAsoKKjxAvQjPRt0ai
prettymuch;Phases - EP;Eyes Off You;71;204266;0VpEX8ib3wE7u8NOw4szU6
wild cherry;Wild Cherry;Play That Funky Music;71;300000;5uuJruktM9fMdN9Va0DUMl
vinai;Rise Up (feat. Vamero);Rise Up (feat. Vamero);71;182000;46lyJh9GYmWsHez3EsvmAx
ruelle;Up In Flames;War Of Hearts;71;226216;4R8BdwRidxAWaYyFNU00P1
metronomy;The English Riviera;The Look;71;277653;6zfczP87XO2SxWlQtnjFNa
the front bottoms;Talon Of The Hawk;Twin Size Mattress;71;264676;14N3tALR3Mhf7UHpJRKk4L
the oh hellos;Dear Wormwood;Soldier, Poet, King;71;165673;3xtiXNDbSKxy20I7D6vFUg
john vincent iii;Songs from the Valley;Next to You;71;256519;3MwHZDGwAR8RjZZBriBqmx
xavier rudd;Spirit Bird;Follow The Sun;71;256266;3Y7fpFZbHLpAvWJJYGehz0
oboy;OMEGA;Avec Toi;71;193813;656vbT8JKkVx7g1yG12L89
plk;Enna Boost;Attentat;71;194266;5ioieZofgvXQK70RFhVohl
reo speedwagon;Wheels Are Turnin';Can't Fight This Feeling;73;294773;5WwqdeavrQrbeAMDxGawse
reo speedwagon;Hi Infidelity (30th Anniversary Edition);Keep on Loving You;72;200293;4rcHWl68ai6KvpXlc8vbnE
reo speedwagon;Hi Infidelity (30th Anniversary Edition);Take It On the Run;68;239680;5gys5nzVQIYhgHIfiOJYva
the cult;Love;She Sells Sanctuary;71;252533;3qLZ866ZfaK0B0R5FIqXLG
souls of mischief;93 'til Infinity;93 'Til Infinity;71;286440;0PV1TFUMTBrDETzW6KQulB
awfultune;I Met Sarah in the Bathroom;I Met Sarah in the Bathroom;76;121374;0mr8FAnN9X70p5KRUwMIJx
awfultune;redesign;redesign;66;148548;6L1V0LvpXBJ7QptKuLUj3v
