# nombre_artista;nombre_album;nombre_cancion;popularidad;duracion_ms;track_id
deise do vale;Ele É Deus;Ele É Deus;47;272226;35Rj63ivoluSehxgo9Nf6M
deise do vale;Tempo de Deus (Playback Incluso);Gadareno;45;282640;3pbMslIWYuQaNhT3WIqc4I
deise do vale;Ele É Deus;Palavra de Deus;44;259226;3uUjBFoJUO9dE7vZmVh6E7
deise do vale;Tempo de Deus (Playback Incluso);Congresso Celestial;42;303826;6mB30by6NLprtBHdZAKStz
deise do vale;Ele É Deus;Até Quando;41;230200;5IeDI91m54XmiKmOp3EG95
deise do vale;Tempo de Deus (Playback Incluso);Três Ais;40;254293;14hplqcMeF2SpdYzpmghZ4
deise do vale;Ele É Deus;Minha Cruz;40;220733;26r8GiF91eLTmcQDvpOEIm
deise do vale;Ele É Deus;Explosão de Poder;40;224600;7ySEGp46mhxSIwR6FqDcup
jon lajoie;You Want Some of This?;Everyday Normal Guy 2;75;195693;2hhFpD32iXUd4GaCu6T4wn
jon lajoie;You Want Some of This?;Everyday Normal Guy;52;201493;2KldK81uQyPpbJLwEekaLQ
jon lajoie;You Want Some of This?;Show Me Your Genitals;44;152293;3FoF0CZh1JJLJumig6KSWe
jon lajoie;You Want Some of This?;Show Me Your Genitals 2: E=MC Vagina;38;176386;4NA4DwADKL45Mx6MHE4yux
jon lajoie;F**K Everything;F**K Everything;38;224614;3dzcstTqXZSuZXYHvKQxsd
jon lajoie;You Want Some of This?;High as F%#K;38;174986;0CaWTRBQ2MShWD7remjUfI
jon lajoie;The League (Original Soundtrack);Ghost Monkey;27;84676;6aVNkY6EfRcjqB0ES5zGbl
jon lajoie;The League (Original Soundtrack);Eskimo Brothers;27;169315;6OmCdNCWR6HoUfe5uQAhhj
peter cat recording co.;Bismillah;Memory Box;55;483840;024nqC9O76nvAuIWtQGdQy
peter cat recording co.;Bismillah;Floated By;52;256000;556jf0hyPQuLNHuNWo12I5
peter cat recording co.;Bismillah;Soulless Friends;50;227293;4U5TPHqsmvVzc8CCZPLfzg
peter cat recording co.;Bismillah;Where the Money Flows;48;313266;35592qATAP1u72mO9oelLc
peter cat recording co.;Bismillah;I'm This;46;278986;3gZDr9N1bjaHcflabeR7J8
peter cat recording co.;Portrait of a Time: 2010-2016;Portrait of a Time;44;352320;0tpaTQ94O5G2lEhv9CuEFb
peter cat recording co.;Bismillah;Heera;41;379920;5VgoYN2PNwcRIbxCzmeri0
peter cat recording co.;Bismillah;Freezing;41;174240;76H0NUgrzR4h2R6wMT2LyI
peter cat recording co.;Bismillah;Vishnu <3;40;265453;3FG44adkUaqTJr8N8ObzxV
peter cat recording co.;Portrait of a Time: 2010-2016;Love Demons;40;342253;3wgx6kB0t5yTPcB7UP3p9b
peter cat recording co.;Bismillah;Remain in Me;37;293680;7mimSbktNZYU0RBEjEUpPn
peter cat recording co.;Portrait of a Time: 2010-2016;Copulations;36;243200;0caFvsrnGwE9dIq18zAGtt
peter cat recording co.;Portrait of a Time: 2010-2016;Happiness;33;223800;1S6KJTy3m5AstQXJSdGsLT
peter cat recording co.;Portrait of a Time: 2010-2016;Clown on the 22nd Dance Floor;30;344680;2HOZjtI83vGMG8xps28ssX
hugar;Varða;Atlavík;53;155733;6WdO6Ds95sLALCqCOfbDQh
hugar;The Vasulka Effect: Music for the Motion Picture;Enigma;44;238333;5rmSiOcI7xPIOhMTakVxa0
hugar;Ró/Órói;Ró;30;157600;7eL7yfCL9hs0mAW6B5Rfmg
hammock;Raising Your Voice... Trying to Stop an Echo (Deluxe Edition);I Can Almost See You;52;255335;11n8LudggXuZXmldSlAadR
hammock;Everything and Nothing;Dissonance;42;196960;1hYKf70p3y7dX5Na2qDARt
hammock;Far Cry 5 Presents: We Will Rise Again (Original Game Soundtrack);Now He's Our Father (Reinterpretation);33;317487;6QSOIejoVt6sFkPHL4JGb5
esther marcos;Bom Bom Pai;Bom Bom Pai;46;308946;3wqZT4IwifLk6vVN4gZdGT
esther marcos;Volta Logo;Volta Logo;41;278186;2E1rgYpkQmjzt5u5HxifOI
esther marcos;Santo dos Santos;Santo dos Santos;40;278268;1uHkF8uTBRLQMir5CxLDSQ
axwell;Barricade;Barricade - Radio Edit;48;296250;5zJoKPj2KqgO7pyJPqhoYa
axwell;Belong;Belong - Axwell & Years Remode Edit;44;217500;7fCR5jaisnPxIHcvyUKAv9
axwell;Barricade;Barricade - Club Mix;35;380624;43LO5ZihiRySb3SbvaKc7b
nurko;Eternity (feat. Dayce Williams);Eternity (feat. Dayce Williams);50;229694;2OYgoG7jqfMXsUaQfgROtw
nurko;Disappearing Now;Disappearing Now;48;291428;6OyAdrIqlulqr7hEpo7QSL
nurko;Breathe Without;Breathe Without;46;226315;3VHNuIXr0uRzVFsw6kNFPW
nurko;So Far Gone;So Far Gone;45;212571;5UNtPhsi8vPmJI3yeaiKTS
nurko;Faith;Faith;45;250671;0h0nV0TANrNwoJxLnCILoj
nurko;Right Now;Right Now;41;194700;3eWjl48K6Kgn5Vr7iKWsh9
nurko;Better Off Lonely;Better Off Lonely;41;270000;2QeTXxduUbXpSWY3WCVK2v
nurko;If It Isn't You;If It Isn't You;40;232615;6CuZdREmOBQGGfRufhcOIm
nurko;Naked Soul;Naked Soul;40;240407;0MY98NYPz5qMSGLbaZlw7Y
nurko;Sunsets;Sunsets;38;223058;5z3Z5fSaeZt8EPVMhhT6CF
nurko;Hallelujah;Hallelujah;38;258000;3p34ioNEg5sjBhEwB1ycPr
nurko;Spinnin' Wheels;Spinnin' Wheels;36;195000;1u943uOcNBkYIo0L4V5zlJ
raquel dos teclados;VOL 1;Sonho Lindo;49;240979;1b81VVDS5eo8pM4KQNz5ht
raquel dos teclados;VOL 11;Não Tem Essa Que Não Chora;45;155454;6i71Fz05vmnUNTz7vAdmDe
raquel dos teclados;Vol. 9;Bateu a Química;43;159264;5HTmxFMG8eDfiSRYOJWqd3
raquel dos teclados;Vol. 9;Eu Te Esperarei;42;218280;2xL5mA2Xl9l7xoaHD6iHxe
raquel dos teclados;Sofrência;Coração de Isca;42;116140;79d9KAx4We3I0aNX9x5Xwn
raquel dos teclados;Recordações;Volta Vai;41;258899;4b6GGW0b2nvDm9NLZ8wpU3
raquel dos teclados;VOL 1;Fantasias;41;226115;22HJ5YuNSSqwm1i2Gi0rzz
raquel dos teclados;VOL 1;Eu Tô Carente;40;172695;3oGOqfkRiPUBQsVKw3n20M
raquel dos teclados;Sofrência;Edinalva;38;184032;7LfY9zanUw8RjublkNwMwu
luan estilizado;Princesinha;Princesinha;47;159205;4bLncQ3c3jOVeMbKt1IArD
luan estilizado;Tá Faltando Eu;Tá Faltando Eu;42;146632;4M5cQfczdKFxPdfS8oKrLJ
luan estilizado;Nasceu pra Brilhar;Nasceu pra Brilhar;38;168747;6ZL2k6VpvBvfhaFsDdzSde
joão gustavo e murilo;Intro;Lúcido e Louco;45;220928;5FzQdXBL2jOH46ZQinjNGT
joão gustavo e murilo;Dia Lindo;Embaraço;44;206530;32uaxZxz27r7ZMetPy9Og4
joão gustavo e murilo;Cancela Esse Cara;Cancela Esse Cara;44;155820;4TaWc1aaXknZMXlHvYDBZX
joão gustavo e murilo;Espelho no Teto;Qual É a do Amor;43;163252;0wudSD7pYVahoABgwBVsnA
joão gustavo e murilo;Viciando (Ao vivo);Casa mais feliz da rua - Ao vivo;40;165750;1NWS6hujc1n3GIVHiDdo7B
joão gustavo e murilo;Viciando (Ao vivo);Casa mais feliz da rua - Ao vivo;38;165750;2fvxmRWpeqZN8xatpB66pC
feder;Goodbye (feat. Lyse) [Slow Version];Goodbye (feat. Lyse) - Slow Version;60;185173;0Cp85ha3RN0FDytbku8nzq
feder;Goodbye (feat. Lyse) [Radio Edit];Goodbye (feat. Lyse) - Radio Edit;59;201938;3PnOOmkxruDDAiMYZZTgO7
feder;Call Me Papi (feat. Dawty Music);Call Me Papi (feat. Dawty Music);58;140631;0FXEr1tdiBcLsnLSG8ol2l
feder;Lordly (feat. Alex Aiono);Lordly (feat. Alex Aiono);55;196091;6c12fBpCtuVIq8OFxT0A3S
feder;Call Me Papi (feat. Dawty Music);Call Me Papi (feat. Dawty Music);53;140631;3FyK7HfeMLdhIA0OAQ9nT3
feder;Lordly (feat. Alex Aiono) [Remix EP];Lordly - Instrumental Mix;51;273470;5tFrkZF1LBDo6uG3Z8UIlI
feder;Lordly (feat. Alex Aiono) [Remix EP];Lordly (feat. Alex Aiono) - MDZN Remix;45;277440;6TRWXw2vSGfSBzfgF9RxM5
feder;Cardio Tracks;Call Me Papi;0;140631;59LwyGp3Vn4LFDmCLeePoh
feder;Me, Myself and Miami (feat. Kairos Grove);Me, Myself and Miami (feat. Kairos Grove);0;158873;4U4bS5ORFFvXIsqFQjAzIW
mc saci;Eu Sou o Astro;Era Apenas Sua Vez;43;132922;4eVICdCIJzQ3TMgPC7k12O
mc saci;Isso É Porte de Bandido;Isso É Porte de Bandido;42;166153;0JBlB87v8DaQS60V7m3T7V
mc saci;Bonde das Gostosas;Bonde das Gostosas;42;139846;3uFSHAYjef7jO607v6NOVE
icon for hire;Scripted;Make A Move;60;183813;0FtD1ZukwCnuTfTNuwxrQM
icon for hire;Amorphous (Extended Edition);Venom;52;175454;4TM8RzdmNGhGOTtSeUlEnF
icon for hire;Icon for Hire;Hope of Morning;49;229604;6REggZ9bXP4wLfnQPgE69z
icon for hire;Icon for Hire;Sorry About Your Parents;48;197642;65TtqCvMUIU95GDPlwQUA2
icon for hire;Scripted;Only A Memory;23;231000;67AKbavdI9MPJbrlh1v58l
icon for hire;Still Can't Kill Us (Acoustic Sessions);Bam Bam Pop;22;226684;388I3fjxoDESLvCDStx3Me
almar;O Melhor de Nós;Flutuar - Acústico;43;170325;5vy6OsbPW9wYkJjFwUCsZT
almar;Ai Bebê;Ai Bebê;42;164307;5cIAwDYkTTGyNFgXzXROdF
almar;Devagarin;Devagarin;42;154331;4ha4wjgFHh4FvNZcFaEr5I
salgadinho;Casa do Salgado #4 - Levemente Apaixonado;Casa do Salgado #4 - Levemente Apaixonado;43;212696;1iWdGA4dkmnB44OoE8FXsS
salgadinho;Ainda Resta Uma Bagagem;Ainda Resta Uma Bagagem;42;216792;2nph8SCHm3iOzchcOFlUWI
salgadinho;Pé na Areia / Numa Boa;Pé na Areia / Numa Boa - Jeito Moleque Remix;42;286578;4sLPFbbcCnsG9mEHhI9VtT
filipe escandurras;Escandurras In Samba, Vol. 1;Morena;43;178986;4ftgwT1DaZAMW1iMRAmRYF
filipe escandurras;Escandurras In Samba, Vol. 1;Varias Queixas;42;275541;0BtD9k8XjGliQJMS2hxwNx
filipe escandurras;Escandurras In Samba, Vol. 1;Não, Não Vou - Passa Lá em casa;42;166549;6PqTOT3AZ4UEhyibLGM1th
marcianeke;Ponte Pa Mí;Ponte Pa Mí;50;214467;2oe1Sdca8nXPNzyTGqX7L3
marcianeke;Pistolas Con Chip;Pistolas Con Chip;44;172367;2PDVrk6EGNgpDu7pjO0p3R
marcianeke;Sueltate Mah;Sueltate Mah;41;178800;2Qud6Q1KlK22qHcjUGlRpJ
marcianeke;Yo Se Que Tu;Yo Se Que Tu;40;224672;3Zyr9MZp23jKOJMquPkasR
marcianeke;Haciendo Billete;Haciendo Billete;40;154794;4MQp8Cw2tLo2MJYDR5GUdg
marcianeke;Qué Le Echaste al Tussi Hermano;Qué Le Echaste al Tussi Hermano;39;157182;0JNV2KO1DCwcyr4dqatad9
fan sounds;Box Fan Long Loop For Sleep;Box Fan Long Loop For Sleep;54;500166;4xu38KnbRHbRHRwdg4KFul
fan sounds;Gentle Box Fan Breeze For Sleep;Gentle Box Fan Breeze For Sleep;37;125884;2yuPnt1UgSU3FlFuyCnNJI
fan sounds;Fan Sounds for Sleep and Rest;Industrial Fan Rest Sound;36;153456;2p2g2WNzteooTZuwsoHJVQ
ollie wride;Stranger Love;Stranger Love;44;349043;5TwUyeC78le23W2PM13B8c
ollie wride;Juliette;Juliette;44;251329;3Qaq3lUUawG3MEWvRcNBcx
ollie wride;Thanks in Advance;Never Live Without You;39;234345;06Mu4dzNZDxsMkFK5iAmpe
mind against;Walking Away;Walking Away;48;425906;6j0ao2DgHem5dpnGeHwufi
mind against;Freedom (Original Mix);Freedom - Original Mix;43;283645;5qv8RDbrZMdmXs23yqavHY
mind against;Changes EP;Closer;36;424616;5A8rwVPuBWN1oUw7lD4jzP
pinhani;Çok Alıştım Sana;Çok Alıştım Sana;49;293930;5BuKHYnXTIVxSV88Pewmpf
pinhani;On Türkü;Bülbülüm Altın Kafeste;44;374640;4EzchO3kZDtrsoDSv262YL
pinhani;İnandığın Masallar;Unutuldular;44;279661;2LricmvjlAmMgMYnqyWHRu
pinhani;Kediköy;Dur Söyleme;40;198391;08isVfPzPF8eYPj5iiS7wQ
pinhani;Küçük Bir Evde;Masal;39;219477;7rxyem3ajHOyoAYbheLr38
pinhani;Canlı Yayın (Live);Bir Damla Gözlerimde - Live;38;267146;6mpF7xC1KXIlsczgPQmN1Z
haluk levent;Trilogy;Zor Aşk;45;256146;4dMMjymiFBFxuqEGNrygD6
haluk levent;Bu Ateş Sönmez;Ankara;45;291133;140Gw2YEm6CjfxDwe2vzba
haluk levent;Trilogy;Dağlara Küstüm;45;261355;7891lsVcfSTqV03kr4SIGi
haluk levent;Trilogy;Acılara Tutunmak;42;239146;5TySgjt2Jbh6qyeQH8gD2r
haluk levent;Vasiyet;Zülüf;39;262399;6hPe40jIPik7hRZHwv7VtQ
haluk levent;Arkadaş;Kağızman;38;219333;0yvI86cWrXebjm9zSVcuQD
bonde do forró;É Amor Demais, Vol. 3;Dois Corações e uma História;48;205714;2WGoZV4Rc2TKT0CY8LAdtW
bonde do forró;É Amor Demais, Vol. 3;Vire e Mexe;47;169404;2vTVfHkVRjxahWBUTrXl26
bonde do forró;É Amor Demais, Vol. 3;Tô Fazendo Falta;44;192000;1dPedzqigh21ktQ4y8tBmP
bonde do forró;É Amor Demais, Vol. 3;Quando o Grande Amor Se Faz;43;249260;21MyyiD4dBQuSzRzja2Uxf
bonde do forró;Arrebenta Coração, Vol. 2 (Ao Vivo);Os Corações Não São Iguais;43;259265;1LT1Z18l1OImFQtaiWeGTp
bonde do forró;Arrebenta Coração, Vol. 2 (Ao Vivo);Sempre Seu Homem;41;134373;5nC5tnFVPCPKcaEO7KasRr
bonde do forró;É Amor Demais, Vol. 3;Garota de Programa;40;252995;3UKiowNebh1j8zXM12YDcv
bonde do forró;É Amor Demais, Vol. 3;Na Hora H;40;165537;45SW4gTA0jvwLWfL3lLKy2
bonde do forró;É Amor Demais, Vol. 3;Na Hora de Amar;39;230034;0LzZs3bGd9vH0B03rJRfTH
bonde do forró;De Volta ás Origens;Take on Me;38;184895;1WLi0hhJgsiOY02SFCL5yD
the cars;The Cars;Just What I Needed;71;225626;4alHo6RGd0D3OUbTPExTHN
the cars;Heartbeat City (Expanded Edition);Drive - 2017 Remaster;70;234332;2lFFiNm0XtgJ6wkdncTB4k
the cars;Heartbeat City;Drive;67;234493;3wfujdbamR3Z46F4xav7LM
the cars;Heartbeat City (Expanded Edition);You Might Think;65;184717;35wVRTJlUu2kDkqXFegOKt
the cars;The Cars;Good Times Roll;64;225853;7hVhRCDV100Jq26NGR7adw
the cars;The Cars;Moving in Stereo;57;286106;5xLfQuX5YAfog2JgPz0dpA
the cars;The Elektra Years 1978 - 1987;Good Times Roll - 2016 Remaster;56;225226;0nFKHCf1Ibij8m370l2KlZ
the cars;Heartbeat City;Heartbeat City;52;270013;5QuQFz3QK3ILCpBgGHGss8
the cars;Heartbeat City;Magic;48;237093;7z8k6KAvjHX3RtkYNhIC9B
the cars;Stranger Things: Soundtrack from the Netflix Original Series, Season 3;Moving In Stereo;42;281773;01BmQnWTLdDojdO5eZU6nm
the cars;The Cars (Deluxe Edition);Good Times Roll;27;225853;2NZK1eJ7ujlKjYVAsOa4lw
the cars;Candy-O (Expanded Edition);Candy-O - 2016 Remaster;27;156093;79SKP05U8m18ERyXnXSElZ
the cars;The Cars (Deluxe Edition);Moving in Stereo;26;286106;61pf2kwW6jwFcIaF4nA01w
the cars;The Cars (Deluxe Edition);Bye Bye Love;24;255160;4CgH9V2G8vg0UvIFbEq8QT
the cars;Shake It Up (Expanded Edition);Midnight Dancer;23;262146;5kCjHUh0QdbANYM0ZVlLVO
the cars;80's;Drive;0;234493;6cE1curXkmm1ad2TeQmzdx
the cars;Maintain Your Mojo;Just What I Needed;0;225893;4MCWSjTJyWPjJ9P8JCAMZL
anurag vashisht;Tum;Tum;57;178604;5LRnKVQjcqslU5QV3RB7TG
anurag vashisht;Tere Jaane Se;Tere Jaane Se;56;211462;6smPjrA4Hf7J3kFe9afb1E
anurag vashisht;Tum 2.0;Tum 2.0;50;235394;5m4FuvMmLOnq7Gpt0ckAcf
anurag vashisht;Taare;Taare;38;208695;4jflaxgK10KuHI9hzxsT1C
anurag vashisht;Benaqaab;Benaqaab;33;196718;3KDutI0zWNCsVDqxcymKNU
anurag vashisht;Ruk Jao Yahi;Ruk Jao Yahi;31;192026;2septrlQ7pS72np0xVPeHD
anurag vashisht;Taare 2.O;Taare 2.O;31;232173;3h8k8SEZeQX5nVbn94pevh
osho jain;Tu Aisa Kaise Hai?;Tu Aisa Kaise Hai?;54;214821;7eadaD2SBArRbebB9CP70X
osho jain;Saar;Humara Ho Gaya;52;157674;7qMCYAkTTbFOw1hUXvAAje
osho jain;Uljhe Hue (From "Uljhe Hue");Uljhe Hue - From "Uljhe Hue";51;112750;0tEAGQTo2PXnWFKn99x0a7
osho jain;Wahaan;Khud Se;47;188571;5hL9yKGJAMUxfwsjFnJ0aR
osho jain;Khush to Hai Na;Khush to Hai Na;46;191020;2bGCXKKxk0FyTwYeJooaJH
osho jain;Saar;Tu Aisa Kaise Hai;45;217301;0op7p4Q6gFh44KKeTaKocv
osho jain;Wahaan;Hichkiyaa;45;67500;15ocCvf4JiWCna8AGCrdyH
osho jain;Saar;Kya Dekhu;41;185059;2jhl4HxYbNC5OPvqxiodUG
osho jain;Kya Pata;Kya Pata;37;207272;4SDLH34rwro1NgA7YUFYYW
osho jain;Siya Hai;Siya Hai;36;60000;0lhACxwxX7shlAhWuQyf9c
osho jain;Saar;Kaun Apna;36;168810;1fDWOEGUGXfXSlDDP3qz1f
osho jain;Khoobsurat;Khoobsurat;35;171500;2rycaXOcr0v5CoJiEuPAFZ
osho jain;Dheere Dheere;Dheere Dheere;34;163208;20QQAlDR9kFy2F8spu4Ns8
osho jain;Uljhe Hue (Original Motion Picture Soundtrack);Uljhe Hue (Raw);33;86000;63nlJMaoiGYK6jnPzBr7UV
spice;Go Down Deh (feat. Shaggy and Sean Paul);Go Down Deh (feat. Shaggy and Sean Paul);74;154666;0VzBKgimNRMauaqzT2rEnS
spice;10;Go Down Deh (feat. Shaggy and Sean Paul);69;154151;58dGRQrNmAJeRMFuguUbvD
spice;So Mi Like It;So Mi Like It;57;153213;6IFDy0imCdhDpHj98GczEX
spice;10;So Mi Like It;54;154038;6rgSSesTJGyjQuvx06l3jU
spice;So Mi Like It;Conjugal Visit (feat. Vybz Kartel);50;202600;4Pbm2GQ9hRdW6CXOY7fdRs
spice;Emancipated;TAPE MEASURE;48;170789;1cplEBWw9Vft6ibCPSFCxp
spice;Needle Eye - Single;Needle Eye;47;185626;6gt4crRNZ5Soua4BP52HXv
spice;Jiggle;Jiggle;43;132815;0F245o4yDaGy2leKy2l2Ae
spice;Love Triangle (Pum Pum);Love Triangle (Pum Pum);41;166200;0wxB0eg4ZNoErbz6Gi4CyW
spice;Emancipated;CROP TOP;40;127660;1zc3ejK8IsDDbUZnDU1hDD
spice;Bruck It;Bruck It;38;159968;3YCgsV8Ex1gEPtzWZFHLOZ
spice;Inches;Inches;37;156765;5gL9KwWXfHSin9oSfbC6Zu
spice;Different Category;Different Category;37;159399;7eFT01RXfGorMLvMpdJr8t
spice;Reggae Gold 2021;Go Down Deh (feat. Shaggy and Sean Paul);30;154744;4lNlpSis9yqTpltXzCl7j5
spice;Spice Cool It Remix EP;Cool It (No Saints Remix);29;144039;5JsvjL3K6evbrybb49X7SQ
spice;10;Go Down Deh (feat. Shaggy and Sean Paul);24;154151;3TcLpvKAtmPjLOAnYTXqNv
spice;Emancipated;TAPE MEASURE;24;170789;3AOPTJE3oOAAJT8W06eazk
spice;Conjugal Vist (feat. Vybz Kartel);Conjugal Vist (feat. Vybz Kartel);19;203728;709gUTlB5eJYXHNElnLukx
skank;Multishow Ao Vivo - Skank no Mineirão;Tanto (I Want You) - Ao Vivo;45;228040;5oybimaSGL9SQIoOnr7BJd
skank;O Samba Poconé;Tão Seu;45;243666;03YuyrltrfOOtysn0HBvax
skank;Maquinarama;Canção Noturna;44;238533;0YDQpShCechcqniNUwj05e
skank;Carrossel;Uma Canção é Pra Isso;43;233506;1zVNEyeeH2jboWGstEsGT6
skank;Calango;O Beijo E A Reza;43;299000;5IZ6S8FeaOv9mlOifLUIwZ
skank;Multishow Ao Vivo - Skank no Mineirão;Vamos Fugir - Ao Vivo;42;259626;0t3WQVWGcyqmPZtqVlwRdI
skank;Multishow Ao Vivo - Skank no Mineirão;Ali - Ao Vivo;41;337506;2Hh6q4RUkddqIvhq9WSzKz
skank;#1 Hits;Tão Seu;41;243666;2GFpwGDVszrgQNe1k4hLNH
skank;Radiola;Vou Deixar;41;271973;6ByLwbxejUuShgRKjTHhxX
skank;Multishow Ao Vivo - Skank no Mineirão;De Repente - Versão Estúdio;40;251146;4YcjHdPEEIS9tI98wCGd72
skank;Multishow Ao Vivo - Skank no Mineirão;Dois Rios - Ao Vivo;40;296173;1PuPOBAYjIwjFucI9hx8ek
almir sater;AR;A Flor Que A Gente Assopra;50;186160;13W4Zc0dy3tzOzlKyuIsMh
almir sater;Almir Sater;Boiada;46;226266;4T3SkqoVATAGpizjUyrMzE
almir sater;Estradeiro;Estradeiro;44;218266;7y3Tq8jgbCl2X1W0Ip39cz
almir sater;7 Sinais;Maneira Simples;43;225733;5TWoXV2j5rs6jpECr5HnWe
almir sater;+ AR;Venha Me Ver;42;272540;49egxYrFvhHWiQNJk1R7f0
almir sater;AR;Peixe Frito;41;189146;4EUcdjqLH64STnXdWMS4Qq
almir sater;Almir Sater;Chalana;41;137600;0gFClRvTNwENKa2lKgA84n
almir sater;Ensaio;Cabelo Loiro;41;59426;7CKRzfwesUElQPPtYM7Sv9
almir sater;+ AR;Quando A Gente Chama;39;225420;70nXAhFHmRPP0vcZV7lmn8
almir sater;+ AR;Flor Do Vidigal;39;227325;3MUy1W7G9QukpbueC5sKQc
almir sater;Pantanal Music;O Vento e o Tempo;39;232066;3E8tmTUldfQ05YWYpvRSnV
rachel reis;Meu Esquema;Brasa;45;208981;393CHxNklVTD1zZWLbgZN2
rachel reis;Lovezinho;Lovezinho;44;159202;7iHXEw8MixfAK0PGTcihAN
rachel reis;Encosta;Chanel;44;144000;1YB4Kt8I62LAGbYY9up1Zm
rachel reis;Meu Esquema;Lovezinho;44;159146;0k1iYoftTitXVTP2QgYjzk
rachel reis;Meu Esquema;Amor Sem Barreira;42;161782;6tCUeo48hBua0006TgIlOk
rachel reis;Meu Esquema;Não Venha Pela Metade;42;172031;4Zd6HJ49dtEiP5sFcf698m
rachel reis;Meu Esquema;Bota Pagodão Ponto Net;42;201600;6E615RDRMHFQ586xKOobH7
rachel reis;Meu Esquema;Flerte;41;142911;51ZkxRybfucu0XVebSe9W0
rachel reis;Meu Esquema;Som;41;177322;6bGt4qk4m9dZyv7bfO4d4Z
rachel reis;Meu Esquema;Canto da Sereia;40;33408;30KGiSUSdGieJEkI6YAXM8
rachel reis;Me Veja;Me Veja;40;159010;0bjwTartpuoR1sHbPhP20c
make them suffer;Doomswitch;Doomswitch;58;275205;7v9HNMlAe2UBaEhvaCk5wX
make them suffer;How To Survive A Funeral;Erase Me;51;224610;0snhTvHSZ5ACrvdcVWeCDS
make them suffer;Contraband (feat. Courtney LaPlante);Contraband (feat. Courtney LaPlante);49;250145;1BZ9bUYt4fsF2bLVPZp2aU
make them suffer;Hollowed Heart;Hollowed Heart;11;231899;3ffljpjKfPISFjCt4zpYUk
gabi sampaio;Teu Toque (Ao Vivo);Teu Toque - Ao Vivo;49;453930;6G45Qr6vVxnHxX06qcGEp2
gabi sampaio;Rei do Meu Coração;Rei do Meu Coração;43;419832;3IGrdj1sjV19PjVU1S3bmq
gabi sampaio;Até Que Toda Terra Cante;Bom Perfume;43;486332;3uQwNZP7npNIGFvE3gk47Z
gabi sampaio;Meu Respirar;Meu Respirar;43;336716;6Be3DpCcfD1s6tLFgjSDLF
gabi sampaio;Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos);Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos);42;445035;2QmBVh6OiFFRgvWGxO1lMa
gabi sampaio;Basta Uma Palavra (Ao Vivo);Teu Toque - Ao Vivo;41;453930;4joufqWt6hm8LUmfMwWCOL
gabi sampaio;Até Que Toda Terra Cante;Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos);39;445035;7dgM1Yi4Bi5uUxP5pgetoO
gabi sampaio;Vitorioso És (ao vivo);Vitorioso És - ao vivo;38;366857;2OBrDXJa7Y0XLGyuMvETE9
jessie ware;Free Yourself;Free Yourself;65;234493;1BXAyGazbybUVNQ0VmGsdl
jessie ware;Tough Love (Deluxe);Say You Love Me;62;257483;7fex2V7RzWl9nCKyILjibB
jessie ware;Tough Love;Say You Love Me;57;257483;71AATBHZGo82EnjZnG53Zx
jessie ware;Devotion - The Gold Edition;Wildest Moments;55;222167;0nt09YWqPwIdYFzwmSNHSH
jessie ware;Fifty Shades Of Grey (Original Motion Picture Soundtrack);Meet Me In The Middle - From The "Fifty Shades Of Grey" Soundtrack;53;308306;349eMAQNz3QBhlrdoXMO0C
jessie ware;Me Before You (Original Motion Picture Soundtrack);Till The End - From "Me Before You";46;180560;4wuKfMYt9XIDiGCIfloBRR
jessie ware;Autumn Vibes 2022;Mirage (Don’t Stop);0;287226;6Xf4KyPwUjU4C7okin7Tpz
jessie ware;Anímate, es viernes;Please - Single Edit;0;219933;6JBjhT61MNt3Lg4egKmfls
salebarbes;Gin à l'eau salée;Good Lord;45;188251;0HLZjlJQj7msam8bnAfDLn
salebarbes;Live au Pas Perdus;Marcher l'plancher - Live;42;179131;5pz84AeaQR6cwS1TAnK32u
salebarbes;Gin à l'eau salée;Gagner sa vie;41;172954;23qRa5APj2X7llu4151g39
salebarbes;Gin à l'eau salée;Gin à l'eau salée;41;187982;3Brvbk03WC7yu1LgKwWG3L
nøll;i...;i...;48;205413;6RjDvJCnxjAOOEQ5TiqKLU
nøll;voicemails;voicemails;42;202000;1TJWMiPWkDkPma4XE2ovhp
nøll;In My Head;In My Head;42;220000;7Ji2sHw2oScKQ14W956LUL
nøll;better when im next to u;better when im next to u;37;217043;2YaScEsD7WNi0DSPEmYAGN
highlnd;Hangover Heartache;Hangover Heartache;47;202213;2qy2OOLaDp9gUHXeKozBxn
highlnd;Dry Blood;Dry Blood;46;213913;6WqrGbkeXPT7Lqz8DNywoQ
highlnd;How To Love;How To Love;43;212000;4ajgjf5LuCBLS0b8pOxNIo
highlnd;Up Until The Light;Up Until The Light;33;231891;3qiMn2ldKQ4Ef5KtcgaQAK
los hermanos campos;Vivitos y Coleando;Pura Cueca;43;138946;0s397H8jGoAhWnpigGL6V3
los hermanos campos;30 Cuecas;Los Piluchos;42;112920;0iF3UWJvuFOAA4pzfwco2Z
los hermanos campos;30 Cuecas;Amigo Mío;42;100000;2bGH2alY6HSMTRqkudAcwP
los hermanos campos;30 Cuecas;El Viagra;42;111773;0L2paEjjDn9DWqDnHxSxY6
zé cantor;Nem uma Semana;Nem uma Semana;49;174170;2BmYD9vajIplYqsOri8zdt
